Column,Column2,year,id,artist and album name,label,release format,genre,subgenre,want,have
80870,34226,2017,13523263,Twenty One Pilots - Twenty One Pilots,Not on Label,Unofficial Release,"Electronic, Hip Hop, Rock, Pop","Synth-pop, Pop Rap, Alternative Rock",990,307
80871,34226,2017,13523263,Twenty One Pilots - Twenty One Pilots,Not on Label,Vinyl,"Electronic, Hip Hop, Rock, Pop","Synth-pop, Pop Rap, Alternative Rock",990,307
80872,34226,2017,13523263,Twenty One Pilots - Twenty One Pilots,Not on Label,LP,"Electronic, Hip Hop, Rock, Pop","Synth-pop, Pop Rap, Alternative Rock",990,307
80873,34226,2017,13523263,Twenty One Pilots - Twenty One Pilots,Not on Label,Album,"Electronic, Hip Hop, Rock, Pop","Synth-pop, Pop Rap, Alternative Rock",990,307
80874,34226,2017,13523263,Twenty One Pilots - Twenty One Pilots,Not on Label,Unofficial Release,"Electronic, Hip Hop, Rock, Pop","Synth-pop, Pop Rap, Alternative Rock",990,307
80875,34227,2017,10407631,Intervoice - Intervoice,Not on Label,CD,"Electronic, Rock, Pop","Alternative Rock, Synth-pop, Electro",0,5
80876,34227,2017,10407631,Intervoice - Intervoice,Not on Label,EP,"Electronic, Rock, Pop","Alternative Rock, Synth-pop, Electro",0,5
80877,34227,2017,10407631,Intervoice - Intervoice,Not on Label,Misprint,"Electronic, Rock, Pop","Alternative Rock, Synth-pop, Electro",0,5
80878,34227,2017,10407631,Intervoice - Intervoice,Not on Label,Promo,"Electronic, Rock, Pop","Alternative Rock, Synth-pop, Electro",0,5
80879,34227,2017,10407631,Intervoice - Intervoice,Not on Label,Stereo,"Electronic, Rock, Pop","Alternative Rock, Synth-pop, Electro",0,5
80916,34243,2017,27765996,Twenty One Pilots - Twenty One Pilots,Not on Label,Vinyl,"Electronic, Hip Hop, Rock, Pop","Alternative Rock, Pop Rap, Synth-pop",143,13
80917,34243,2017,27765996,Twenty One Pilots - Twenty One Pilots,Not on Label,LP,"Electronic, Hip Hop, Rock, Pop","Alternative Rock, Pop Rap, Synth-pop",143,13
80918,34243,2017,27765996,Twenty One Pilots - Twenty One Pilots,Not on Label,Unofficial Release,"Electronic, Hip Hop, Rock, Pop","Alternative Rock, Pop Rap, Synth-pop",143,13
80919,34243,2017,27765996,Twenty One Pilots - Twenty One Pilots,Not on Label,Vinyl,"Electronic, Hip Hop, Rock, Pop","Alternative Rock, Pop Rap, Synth-pop",143,13
80920,34243,2017,27765996,Twenty One Pilots - Twenty One Pilots,Not on Label,LP,"Electronic, Hip Hop, Rock, Pop","Alternative Rock, Pop Rap, Synth-pop",143,13
80921,34243,2017,27765996,Twenty One Pilots - Twenty One Pilots,Not on Label,Unofficial Release,"Electronic, Hip Hop, Rock, Pop","Alternative Rock, Pop Rap, Synth-pop",143,13
80937,34257,2017,10954916,Terror Pigeon!* - We Will Never Run Out Of Love,Not on Label,Vinyl,"Electronic, Rock, Pop","Indie Pop, Synth-pop, Power Pop, Happy Hardcore",9,39
80938,34257,2017,10954916,Terror Pigeon!* - We Will Never Run Out Of Love,Not on Label,LP,"Electronic, Rock, Pop","Indie Pop, Synth-pop, Power Pop, Happy Hardcore",9,39
81012,34290,2017,29808946,Charli XCX - Pop 2,Not on Label,Vinyl,"Electronic, Pop","Dance-pop, Electro, Synth-pop, Hyperpop",75,13
81013,34290,2017,29808946,Charli XCX - Pop 2,Not on Label,LP,"Electronic, Pop","Dance-pop, Electro, Synth-pop, Hyperpop",75,13
81014,34290,2017,29808946,Charli XCX - Pop 2,Not on Label,Mixtape,"Electronic, Pop","Dance-pop, Electro, Synth-pop, Hyperpop",75,13
81015,34290,2017,29808946,Charli XCX - Pop 2,Not on Label,Unofficial Release,"Electronic, Pop","Dance-pop, Electro, Synth-pop, Hyperpop",75,13
81022,34294,2017,10275216,Twenty One Pilots - Twenty One Pilots,Not on Label,Vinyl,"Electronic, Hip Hop, Rock, Pop","Synth-pop, Pop Rap, Alternative Rock",891,805
81023,34294,2017,10275216,Twenty One Pilots - Twenty One Pilots,Not on Label,LP,"Electronic, Hip Hop, Rock, Pop","Synth-pop, Pop Rap, Alternative Rock",891,805
81024,34294,2017,10275216,Twenty One Pilots - Twenty One Pilots,Not on Label,Album,"Electronic, Hip Hop, Rock, Pop","Synth-pop, Pop Rap, Alternative Rock",891,805
81025,34294,2017,10275216,Twenty One Pilots - Twenty One Pilots,Not on Label,Unofficial Release,"Electronic, Hip Hop, Rock, Pop","Synth-pop, Pop Rap, Alternative Rock",891,805
81092,34319,2017,35315302,Twenty One Pilots - Regional At Best,Not on Label,Vinyl,"Electronic, Hip Hop, Rock, Pop","Synth-pop, Pop Rock, Alternative Rock",15,10
81093,34319,2017,35315302,Twenty One Pilots - Regional At Best,Not on Label,LP,"Electronic, Hip Hop, Rock, Pop","Synth-pop, Pop Rock, Alternative Rock",15,10
81094,34319,2017,35315302,Twenty One Pilots - Regional At Best,Not on Label,Album,"Electronic, Hip Hop, Rock, Pop","Synth-pop, Pop Rock, Alternative Rock",15,10
81095,34319,2017,35315302,Twenty One Pilots - Regional At Best,Not on Label,Unofficial Release,"Electronic, Hip Hop, Rock, Pop","Synth-pop, Pop Rock, Alternative Rock",15,10
81096,34319,2017,35315302,Twenty One Pilots - Regional At Best,Not on Label,Stereo,"Electronic, Hip Hop, Rock, Pop","Synth-pop, Pop Rock, Alternative Rock",15,10
81169,34356,2017,35315302,Twenty One Pilots - Regional At Best,Not on Label,Vinyl,"Electronic, Hip Hop, Rock, Pop","Synth-pop, Pop Rock, Alternative Rock",15,10
81170,34356,2017,35315302,Twenty One Pilots - Regional At Best,Not on Label,LP,"Electronic, Hip Hop, Rock, Pop","Synth-pop, Pop Rock, Alternative Rock",15,10
81171,34356,2017,35315302,Twenty One Pilots - Regional At Best,Not on Label,Album,"Electronic, Hip Hop, Rock, Pop","Synth-pop, Pop Rock, Alternative Rock",15,10
81172,34356,2017,35315302,Twenty One Pilots - Regional At Best,Not on Label,Unofficial Release,"Electronic, Hip Hop, Rock, Pop","Synth-pop, Pop Rock, Alternative Rock",15,10
81173,34356,2017,35315302,Twenty One Pilots - Regional At Best,Not on Label,Stereo,"Electronic, Hip Hop, Rock, Pop","Synth-pop, Pop Rock, Alternative Rock",15,10
81180,34362,2017,34787549,Twenty One Pilots - Twenty One Pilots,Not on Label,Vinyl,"Electronic, Hip Hop, Rock, Pop","Alternative Rock, Pop Rap, Synth-pop",47,31
81181,34362,2017,34787549,Twenty One Pilots - Twenty One Pilots,Not on Label,LP,"Electronic, Hip Hop, Rock, Pop","Alternative Rock, Pop Rap, Synth-pop",47,31
81182,34362,2017,34787549,Twenty One Pilots - Twenty One Pilots,Not on Label,Special Edition,"Electronic, Hip Hop, Rock, Pop","Alternative Rock, Pop Rap, Synth-pop",47,31
81183,34362,2017,34787549,Twenty One Pilots - Twenty One Pilots,Not on Label,Unofficial Release,"Electronic, Hip Hop, Rock, Pop","Alternative Rock, Pop Rap, Synth-pop",47,31
81201,34380,2017,29808946,Charli XCX - Pop 2,Not on Label,Vinyl,"Electronic, Pop","Dance-pop, Electro, Synth-pop, Hyperpop",75,13
81202,34380,2017,29808946,Charli XCX - Pop 2,Not on Label,LP,"Electronic, Pop","Dance-pop, Electro, Synth-pop, Hyperpop",75,13
81203,34380,2017,29808946,Charli XCX - Pop 2,Not on Label,Mixtape,"Electronic, Pop","Dance-pop, Electro, Synth-pop, Hyperpop",75,13
81204,34380,2017,29808946,Charli XCX - Pop 2,Not on Label,Unofficial Release,"Electronic, Pop","Dance-pop, Electro, Synth-pop, Hyperpop",75,13
81230,34389,2017,10186494,Sobranie 8 18 - Сollected Works,Not on Label,Cassette,"Electronic, Pop","Experimental, Synth-pop, Vocal, Synthwave, New Wave",6,5
81231,34389,2017,10186494,Sobranie 8 18 - Сollected Works,Not on Label,Compilation,"Electronic, Pop","Experimental, Synth-pop, Vocal, Synthwave, New Wave",6,5
81232,34389,2017,10186494,Sobranie 8 18 - Сollected Works,Not on Label,Limited Edition,"Electronic, Pop","Experimental, Synth-pop, Vocal, Synthwave, New Wave",6,5
81233,34389,2017,10186494,Sobranie 8 18 - Сollected Works,Not on Label,Remastered,"Electronic, Pop","Experimental, Synth-pop, Vocal, Synthwave, New Wave",6,5
81234,34389,2017,10186494,Sobranie 8 18 - Сollected Works,Not on Label,Special Edition,"Electronic, Pop","Experimental, Synth-pop, Vocal, Synthwave, New Wave",6,5
81235,34389,2017,10186494,Sobranie 8 18 - Сollected Works,Not on Label,Stereo,"Electronic, Pop","Experimental, Synth-pop, Vocal, Synthwave, New Wave",6,5
81249,34394,2017,10275216,Twenty One Pilots - Twenty One Pilots,Not on Label,Vinyl,"Electronic, Hip Hop, Rock, Pop","Synth-pop, Pop Rap, Alternative Rock",891,805
81250,34394,2017,10275216,Twenty One Pilots - Twenty One Pilots,Not on Label,LP,"Electronic, Hip Hop, Rock, Pop","Synth-pop, Pop Rap, Alternative Rock",891,805
81251,34394,2017,10275216,Twenty One Pilots - Twenty One Pilots,Not on Label,Album,"Electronic, Hip Hop, Rock, Pop","Synth-pop, Pop Rap, Alternative Rock",891,805
81252,34394,2017,10275216,Twenty One Pilots - Twenty One Pilots,Not on Label,Unofficial Release,"Electronic, Hip Hop, Rock, Pop","Synth-pop, Pop Rap, Alternative Rock",891,805
81467,34489,2017,11594388,Ted Jsc* - There Are Monsters Here,Not on Label,CD,"Electronic, Pop","New Age, Chillwave, Dance-pop, Synth-pop, Trance",0,0
81468,34489,2017,11594388,Ted Jsc* - There Are Monsters Here,Not on Label,Mini,"Electronic, Pop","New Age, Chillwave, Dance-pop, Synth-pop, Trance",0,0
81469,34489,2017,11594388,Ted Jsc* - There Are Monsters Here,Not on Label,CD-ROM,"Electronic, Pop","New Age, Chillwave, Dance-pop, Synth-pop, Trance",0,0
81470,34489,2017,11594388,Ted Jsc* - There Are Monsters Here,Not on Label,Album,"Electronic, Pop","New Age, Chillwave, Dance-pop, Synth-pop, Trance",0,0
81471,34489,2017,11594388,Ted Jsc* - There Are Monsters Here,Not on Label,Deluxe Edition,"Electronic, Pop","New Age, Chillwave, Dance-pop, Synth-pop, Trance",0,0
81472,34489,2017,11594388,Ted Jsc* - There Are Monsters Here,Not on Label,Special Edition,"Electronic, Pop","New Age, Chillwave, Dance-pop, Synth-pop, Trance",0,0
81473,34489,2017,11594388,Ted Jsc* - There Are Monsters Here,Not on Label,Unofficial Release,"Electronic, Pop","New Age, Chillwave, Dance-pop, Synth-pop, Trance",0,0
81575,34537,2017,30976165,These Guy - Who Is It?,Not on Label,CD,"Electronic, Rock, Pop","Art Rock, Indie Pop, Synth-pop, Alt-Pop, Lo-Fi",0,0
81576,34537,2017,30976165,These Guy - Who Is It?,Not on Label,File,"Electronic, Rock, Pop","Art Rock, Indie Pop, Synth-pop, Alt-Pop, Lo-Fi",0,0
81577,34537,2017,30976165,These Guy - Who Is It?,Not on Label,WAV,"Electronic, Rock, Pop","Art Rock, Indie Pop, Synth-pop, Alt-Pop, Lo-Fi",0,0
81578,34537,2017,30976165,These Guy - Who Is It?,Not on Label,Album,"Electronic, Rock, Pop","Art Rock, Indie Pop, Synth-pop, Alt-Pop, Lo-Fi",0,0
81579,34537,2017,30976165,These Guy - Who Is It?,Not on Label,Stereo,"Electronic, Rock, Pop","Art Rock, Indie Pop, Synth-pop, Alt-Pop, Lo-Fi",0,0
81582,34539,2017,10624150,nanobii - Sunshine Express,Not on Label,Cassette,"Electronic, Pop","Bubblegum, Chiptune, Happy Hardcore, Hands Up, Downtempo, Synth-pop",12,34
81583,34539,2017,10624150,nanobii - Sunshine Express,Not on Label,Single Sided,"Electronic, Pop","Bubblegum, Chiptune, Happy Hardcore, Hands Up, Downtempo, Synth-pop",12,34
81584,34539,2017,10624150,nanobii - Sunshine Express,Not on Label,Album,"Electronic, Pop","Bubblegum, Chiptune, Happy Hardcore, Hands Up, Downtempo, Synth-pop",12,34
81585,34539,2017,10624150,nanobii - Sunshine Express,Not on Label,Limited Edition,"Electronic, Pop","Bubblegum, Chiptune, Happy Hardcore, Hands Up, Downtempo, Synth-pop",12,34
81658,34575,2017,12195109,Devan Mulvaney - Whippersnapper,Not on Label,Vinyl,"Electronic, Rock, Pop","Synth-pop, Indie Pop, Experimental, Indie Rock, Shoegaze",0,4
81659,34575,2017,12195109,Devan Mulvaney - Whippersnapper,Not on Label,LP,"Electronic, Rock, Pop","Synth-pop, Indie Pop, Experimental, Indie Rock, Shoegaze",0,4
81841,34702,2017,12195109,Devan Mulvaney - Whippersnapper,Not on Label,Vinyl,"Electronic, Rock, Pop","Synth-pop, Indie Pop, Experimental, Indie Rock, Shoegaze",0,4
81842,34702,2017,12195109,Devan Mulvaney - Whippersnapper,Not on Label,LP,"Electronic, Rock, Pop","Synth-pop, Indie Pop, Experimental, Indie Rock, Shoegaze",0,4
82056,34854,2017,24966004,Isobel Anderson - Chalk / Flint,Not on Label,Vinyl,"Electronic, Pop, Folk, World, & Country","Synth-pop, Folk, Electro, Trip Hop",1,8
82057,34854,2017,24966004,Isobel Anderson - Chalk / Flint,Not on Label,LP,"Electronic, Pop, Folk, World, & Country","Synth-pop, Folk, Electro, Trip Hop",1,8
82058,34854,2017,24966004,Isobel Anderson - Chalk / Flint,Not on Label,Album,"Electronic, Pop, Folk, World, & Country","Synth-pop, Folk, Electro, Trip Hop",1,8
82059,34854,2017,24966004,Isobel Anderson - Chalk / Flint,Not on Label,Stereo,"Electronic, Pop, Folk, World, & Country","Synth-pop, Folk, Electro, Trip Hop",1,8
82308,34978,2017,21747634,Various - Electri_city Conference The Düsseldorf School Of Electronic Music,Not on Label,CD,"Electronic, Rock, Pop","Abstract, Ambient, Berlin-School, EBM, Electro, Industrial, Krautrock, Synth-pop",8,4
82309,34978,2017,21747634,Various - Electri_city Conference The Düsseldorf School Of Electronic Music,Not on Label,Compilation,"Electronic, Rock, Pop","Abstract, Ambient, Berlin-School, EBM, Electro, Industrial, Krautrock, Synth-pop",8,4
82349,35015,2017,10503191,Knox Fortune - Untitled,Not on Label,Vinyl,"Electronic, Rock, Funk / Soul, Pop","Dance-pop, Beat, Electro, Funk, Psychedelic, Synth-pop, Afrobeat",39,180
82350,35015,2017,10503191,Knox Fortune - Untitled,Not on Label,"7""","Electronic, Rock, Funk / Soul, Pop","Dance-pop, Beat, Electro, Funk, Psychedelic, Synth-pop, Afrobeat",39,180
82351,35015,2017,10503191,Knox Fortune - Untitled,Not on Label,45 RPM,"Electronic, Rock, Funk / Soul, Pop","Dance-pop, Beat, Electro, Funk, Psychedelic, Synth-pop, Afrobeat",39,180
82352,35015,2017,10503191,Knox Fortune - Untitled,Not on Label,Club Edition,"Electronic, Rock, Funk / Soul, Pop","Dance-pop, Beat, Electro, Funk, Psychedelic, Synth-pop, Afrobeat",39,180
82466,35096,2017,35099558,Conan Osiris - Adoro Bolos,Not on Label,Vinyl,"Electronic, Rock, Pop, Folk, World, & Country","Alt-Pop, Fado, Dance-pop, Experimental, Hip Hop, Neofolk, Arabic Pop, Synth-pop, Avantgarde, Funaná",1,1
82467,35096,2017,35099558,Conan Osiris - Adoro Bolos,Not on Label,LP,"Electronic, Rock, Pop, Folk, World, & Country","Alt-Pop, Fado, Dance-pop, Experimental, Hip Hop, Neofolk, Arabic Pop, Synth-pop, Avantgarde, Funaná",1,1
82468,35096,2017,35099558,Conan Osiris - Adoro Bolos,Not on Label,Album,"Electronic, Rock, Pop, Folk, World, & Country","Alt-Pop, Fado, Dance-pop, Experimental, Hip Hop, Neofolk, Arabic Pop, Synth-pop, Avantgarde, Funaná",1,1
82469,35096,2017,35099558,Conan Osiris - Adoro Bolos,Not on Label,Unofficial Release,"Electronic, Rock, Pop, Folk, World, & Country","Alt-Pop, Fado, Dance-pop, Experimental, Hip Hop, Neofolk, Arabic Pop, Synth-pop, Avantgarde, Funaná",1,1
82519,35139,2017,10327876,Golden Halos - Farewell Strange Attractor,Not on Label,CD,"Electronic, Rock, Pop","Darkwave, Alternative Rock, Electro, Indie Pop, Indie Rock, New Wave, Post-Punk, Rock & Roll, Synthwave, Synth-pop, Symphonic Rock",0,1
82520,35139,2017,10327876,Golden Halos - Farewell Strange Attractor,Not on Label,Album,"Electronic, Rock, Pop","Darkwave, Alternative Rock, Electro, Indie Pop, Indie Rock, New Wave, Post-Punk, Rock & Roll, Synthwave, Synth-pop, Symphonic Rock",0,1
82534,35146,2017,11272677,For You Katrina - High Notes,Not on Label,CD,"Electronic, Pop, Classical","Ballad, Ambient, Dark Ambient, Contemporary, Disco, Electro, Vocal, Tribal, Synth-pop, Romantic, Opera, Experimental",3,0
82535,35146,2017,11272677,For You Katrina - High Notes,Not on Label,Album,"Electronic, Pop, Classical","Ballad, Ambient, Dark Ambient, Contemporary, Disco, Electro, Vocal, Tribal, Synth-pop, Romantic, Opera, Experimental",3,0
82687,35212,2017,10224503,Ships (2) - Precession,Not on Label,All Media,"Electronic, Pop","Italo-Disco, Electro, Vocal, Europop, New Wave, Synth-pop, Synthwave, Nu-Disco, Dance-pop",9,14
82688,35212,2017,10224503,Ships (2) - Precession,Not on Label,Album,"Electronic, Pop","Italo-Disco, Electro, Vocal, Europop, New Wave, Synth-pop, Synthwave, Nu-Disco, Dance-pop",9,14
82689,35212,2017,10224503,Ships (2) - Precession,Not on Label,Vinyl,"Electronic, Pop","Italo-Disco, Electro, Vocal, Europop, New Wave, Synth-pop, Synthwave, Nu-Disco, Dance-pop",9,14
82690,35212,2017,10224503,Ships (2) - Precession,Not on Label,"12""","Electronic, Pop","Italo-Disco, Electro, Vocal, Europop, New Wave, Synth-pop, Synthwave, Nu-Disco, Dance-pop",9,14
82691,35212,2017,10224503,Ships (2) - Precession,Not on Label,45 RPM,"Electronic, Pop","Italo-Disco, Electro, Vocal, Europop, New Wave, Synth-pop, Synthwave, Nu-Disco, Dance-pop",9,14
82692,35212,2017,10224503,Ships (2) - Precession,Not on Label,Vinyl,"Electronic, Pop","Italo-Disco, Electro, Vocal, Europop, New Wave, Synth-pop, Synthwave, Nu-Disco, Dance-pop",9,14
82693,35212,2017,10224503,Ships (2) - Precession,Not on Label,"7""","Electronic, Pop","Italo-Disco, Electro, Vocal, Europop, New Wave, Synth-pop, Synthwave, Nu-Disco, Dance-pop",9,14
82694,35212,2017,10224503,Ships (2) - Precession,Not on Label,45 RPM,"Electronic, Pop","Italo-Disco, Electro, Vocal, Europop, New Wave, Synth-pop, Synthwave, Nu-Disco, Dance-pop",9,14
82824,35280,2017,12422629,Макс Барских - Лучшее,Not on Label,CD,"Electronic, Pop","Europop, Dance-pop",1,5
82825,35280,2017,12422629,Макс Барских - Лучшее,Not on Label,Compilation,"Electronic, Pop","Europop, Dance-pop",1,5
82826,35280,2017,12422629,Макс Барских - Лучшее,Not on Label,Unofficial Release,"Electronic, Pop","Europop, Dance-pop",1,5
82831,35282,2017,10737479,Max Barskih* - Туманы,Not on Label,Vinyl,"Electronic, Pop","Europop, Dance-pop",42,31
82832,35282,2017,10737479,Max Barskih* - Туманы,Not on Label,LP,"Electronic, Pop","Europop, Dance-pop",42,31
82833,35282,2017,10737479,Max Barskih* - Туманы,Not on Label,Album,"Electronic, Pop","Europop, Dance-pop",42,31
82834,35282,2017,10737479,Max Barskih* - Туманы,Not on Label,Limited Edition,"Electronic, Pop","Europop, Dance-pop",42,31
82876,35301,2017,10680258,Various - Hits Vol.24,Not on Label,Vinyl,"Electronic, Hip Hop, Latin, Pop","Dance-pop, Eurodance, Europop",39,4
82877,35301,2017,10680258,Various - Hits Vol.24,Not on Label,"12""","Electronic, Hip Hop, Latin, Pop","Dance-pop, Eurodance, Europop",39,4
82878,35301,2017,10680258,Various - Hits Vol.24,Not on Label,33 ⅓ RPM,"Electronic, Hip Hop, Latin, Pop","Dance-pop, Eurodance, Europop",39,4
82879,35301,2017,10680258,Various - Hits Vol.24,Not on Label,Compilation,"Electronic, Hip Hop, Latin, Pop","Dance-pop, Eurodance, Europop",39,4
82880,35301,2017,10680258,Various - Hits Vol.24,Not on Label,Unofficial Release,"Electronic, Hip Hop, Latin, Pop","Dance-pop, Eurodance, Europop",39,4
82881,35301,2017,10680258,Various - Hits Vol.24,Not on Label,White Label,"Electronic, Hip Hop, Latin, Pop","Dance-pop, Eurodance, Europop",39,4
82882,35302,2017,11211624,Various - Hits Vol.28,Not on Label,Vinyl,"Electronic, Pop","Europop, Dance-pop, Disco",5,1
82883,35302,2017,11211624,Various - Hits Vol.28,Not on Label,"10""","Electronic, Pop","Europop, Dance-pop, Disco",5,1
82884,35302,2017,11211624,Various - Hits Vol.28,Not on Label,33 ⅓ RPM,"Electronic, Pop","Europop, Dance-pop, Disco",5,1
82885,35302,2017,11211624,Various - Hits Vol.28,Not on Label,Compilation,"Electronic, Pop","Europop, Dance-pop, Disco",5,1
82886,35302,2017,11211624,Various - Hits Vol.28,Not on Label,Unofficial Release,"Electronic, Pop","Europop, Dance-pop, Disco",5,1
82887,35302,2017,11211624,Various - Hits Vol.28,Not on Label,White Label,"Electronic, Pop","Europop, Dance-pop, Disco",5,1
82888,35303,2017,10405420,Kristína - Mať Srdce,Not on Label,CD,"Electronic, Pop","Europop, Ballad, Eurodance, Dance-pop",3,11
82889,35303,2017,10405420,Kristína - Mať Srdce,Not on Label,Album,"Electronic, Pop","Europop, Ballad, Eurodance, Dance-pop",3,11
82903,35309,2017,10615532,Kristína - Mať Srdce,Not on Label,CD,"Electronic, Pop","Europop, Ballad, Eurodance, Dance-pop",1,13
82904,35309,2017,10615532,Kristína - Mať Srdce,Not on Label,Album,"Electronic, Pop","Europop, Ballad, Eurodance, Dance-pop",1,13
82905,35309,2017,10615532,Kristína - Mať Srdce,Not on Label,Numbered,"Electronic, Pop","Europop, Ballad, Eurodance, Dance-pop",1,13
83033,35400,2017,15123730,Shannon K - Perpetual,Not on Label,CD,"Electronic, Pop",Dance-pop,0,2
83034,35400,2017,15123730,Shannon K - Perpetual,Not on Label,Album,"Electronic, Pop",Dance-pop,0,2
83041,35404,2017,12807140,Snowblood (2) - Snowblood,Not on Label,CD,"Electronic, Pop",Dance-pop,8,9
